499,B4T312,flgH,SNSL254_A1277,11,13
533,B4T648,SNSL254_A3436,SNSL254_A3436,10,3
546,B4SY26,folE,SNSL254_A2384,11,4
549,B4SUG6,ipk,SNSL254_A1911,11,2
556,B4T736,SNSL254_A3584,SNSL254_A3584,11,1
578,B4SX67,rfbD,SNSL254_A2278,10,1
583,B4SYP2,SNSL254_A0748,SNSL254_A0748,11,2
594,B4SZN0,SNSL254_A2546,SNSL254_A2546,11,2
598,B4T3Z8,SNSL254_A3074,SNSL254_A3074,10,9
601,B4SZM5,SNSL254_A2541,SNSL254_A2541,11,4
625,B4T455,truD,SNSL254_A3134,11,2
636,B4SZR0,fadJ,SNSL254_A2577,11,6
641,B4T4X7,gcvA,SNSL254_A3207,11,8
645,B4SZM8,SNSL254_A2544,SNSL254_A2544,11,5
662,B4T3V7,SNSL254_A1376,SNSL254_A1376,21,1
688,B4T1X1,acsA,SNSL254_A4621,11,8
705,B4SY87,ccmA,SNSL254_A4102,11,2
741,B4SV25,SNSL254_A0265,SNSL254_A0265,11,1
742,B4SZI4,modA,SNSL254_A0845,11,6
766,B4SWZ7,cobM,SNSL254_A2205,11,2
782,B4SUR9,rpsM,SNSL254_A3686,10,1
797,B4T207,SNSL254_A1118,SNSL254_A1118,11,4
799,B4SYD1,atpD,SNSL254_A4146,11,14
820,B4T496,SNSL254_A3181,SNSL254_A3181,17,7
827,B4SUE9,narH,SNSL254_A1894,11,18
873,B4T737,ptsO,SNSL254_A3585,11,1
900,B4SXB1,gpsA,SNSL254_A3980,11,1
903,B4SZS9,SNSL254_A2598,SNSL254_A2598,11,2
909,B4SVI7,SNSL254_A3757,SNSL254_A3757,11,7
913,B4T0C5,SNSL254_A0936,SNSL254_A0936,11,6
932,B4SXF1,rpoZ,SNSL254_A4021,11,5
939,B4T5K8,SNSL254_A3348,SNSL254_A3348,11,2
951,B4SXD0,SNSL254_A3999,SNSL254_A3999,11,2
978,B4SWG4,bcsZ,SNSL254_A3889,10,3
984,B4T2U2,SNSL254_A1204,SNSL254_A1204,22,1
986,B4SXK4,copA,SNSL254_A0552,11,3
1015,B4T158,mukB,SNSL254_A1027,10,4
1027,B4SX74,SNSL254_A2285,SNSL254_A2285,20,2
1035,B4T6A3,SNSL254_A3494,SNSL254_A3494,9,4
1047,B4SZK7,moaD,SNSL254_A0868,11,8
1057,B4T5W7,narY,SNSL254_A1693,11,13
1059,B4SV00,pyrH,SNSL254_A0240,11,3
1096,B4T5H2,epd,SNSL254_A3310,11,4
1100,B4T3I0,mpl,SNSL254_A4781,10,6
1101,B4T743,gltD,SNSL254_A3593,11,1
1116,B4T1G4,SNSL254_A2792,SNSL254_A2792,36,12
1118,B4SZA6,ompL,SNSL254_A4292,11,2
1141,B4T2J7,adiA,SNSL254_A4642,11,3
1147,B4SUR8,rpsK,SNSL254_A3685,11,5
1151,B4SUZ6,glnD,SNSL254_A0235,11,4
1165,B4SYC0,pstB,SNSL254_A4135,8,1
1177,B4T0Z3,thiS,SNSL254_A4493,10,8
1189,B4T4X5,SNSL254_A3205,SNSL254_A3205,11,1
1193,B4T3J4,SNSL254_A4795,SNSL254_A4795,11,1
1222,B4T0B2,rimO,SNSL254_A0920,11,3
1235,B4SZN8,accD,SNSL254_A2554,11,16
1243,B4T1T0,SNSL254_A4578,SNSL254_A4578,11,8
1249,B4T1M8,metH,SNSL254_A4526,11,6
1252,B4SUI0,SNSL254_A1925,SNSL254_A1925,10,16
1256,B4T6T0,SNSL254_A1810,SNSL254_A1810,11,3
1262,B4T3Y1,msrB,SNSL254_A1402,11,4
1280,B4SZ56,corA,SNSL254_A4232,12,2
1284,B4T3A7,SNSL254_A3038,SNSL254_A3038,11,1
1287,B4SWQ4,SNSL254_A0459,SNSL254_A0459,11,7
1316,B4SVD9,msbB,SNSL254_A2048,11,2
1349,B4T2Q5,SNSL254_A4707,SNSL254_A4707,8,2
1367,B4SYC8,glmU,SNSL254_A4143,11,11
1380,B4SZ63,rhtC,SNSL254_A4239,10,2
1382,B4SXY5,SNSL254_A2342,SNSL254_A2342,11,1
1384,B4T5A8,SNSL254_A1582,SNSL254_A1582,11,1
1387,B4SV09,fabZ,SNSL254_A0249,11,4
1389,B4T700,SNSL254_A3546,SNSL254_A3546,11,3
1401,B4T5J3,speA,SNSL254_A3333,11,5
1407,B4T650,SNSL254_A3438,SNSL254_A3438,3,1
1435,B4T2V6,putA,SNSL254_A1218,10,9
1449,B4T0E7,artM,SNSL254_A0960,11,7
1454,B4SWK2,glyQ,SNSL254_A3932,11,7
1471,B4T6I1,SNSL254_A0059,SNSL254_A0059,21,9
1478,B4SXP9,SNSL254_A0597,SNSL254_A0597,7,1
1486,B4T4U7,SNSL254_A1518,SNSL254_A1518,11,2
1495,B4T616,SNSL254_A1742,SNSL254_A1742,19,3
1504,B4T3J6,nrdG,SNSL254_A4797,11,8
1506,B4T4I6,SNSL254_A4940,SNSL254_A4940,11,2
1548,B4T642,parC,SNSL254_A3430,11,2
1549,B4T5S9,SNSL254_A1650,SNSL254_A1650,9,13
1551,B4SVD4,eda,SNSL254_A2043,10,4
1555,B4T2R8,hflX,SNSL254_A4723,11,1
1560,B4SWY5,gsk,SNSL254_A0543,11,4
1586,B4T1E6,yfhB,SNSL254_A2772,4,1
1610,B4SXT5,SNSL254_A0636,SNSL254_A0636,11,2
1629,B4T5R3,SNSL254_A3404,SNSL254_A3404,5,1
1634,B4T125,SNSL254_A0994,SNSL254_A0994,11,2
1641,B4SYZ8,nuoB,SNSL254_A2511,11,17
1652,B4T2S0,hflC,SNSL254_A4725,11,3
1658,B4SZ38,wecF,SNSL254_A4207,11,9
1659,B4SZ13,SNSL254_A4182,SNSL254_A4182,9,1
1677,B4T5L3,ansB,SNSL254_A3353,11,6
1711,B4T3K1,treR,SNSL254_A4803,11,3
1735,B4T0Y5,rplK,SNSL254_A4481,11,5
1758,B4T5X3,SNSL254_A1699,SNSL254_A1699,11,1
1768,B4T4C6,SNSL254_A4876,SNSL254_A4876,8,3
1773,B4SWK8,xylB,SNSL254_A3938,11,5
1778,B4T2J4,SNSL254_A4639,SNSL254_A4639,19,2
1795,B4T6Q0,SNSL254_A1780,SNSL254_A1780,1,1
1804,B4T5S1,SNSL254_A1642,SNSL254_A1642,10,1
1820,B4T2J1,SNSL254_A4636,SNSL254_A4636,10,5
1826,B4SZV4,pdxK,SNSL254_A2629,11,7
1838,B4SZH9,galE,SNSL254_A0840,11,21
1894,B4T670,SNSL254_A3460,SNSL254_A3460,11,3
1895,B4SYI0,citC,SNSL254_A0678,10,7
1901,B4SX01,cbiC,SNSL254_A2209,9,2
1952,B4T362,SNSL254_A2987,SNSL254_A2987,10,1
1965,B4T4J0,rob,SNSL254_A4944,11,18
1977,B4SZD9,sdhB,SNSL254_A0794,11,14
1986,B4T427,SNSL254_A3105,SNSL254_A3105,11,2
1994,B4T115,SNSL254_A0984,SNSL254_A0984,22,1
2006,B4SYN1,ubiF,SNSL254_A0730,11,7
2024,B4SWV8,tesB,SNSL254_A0514,10,8
2035,B4SXJ5,uhpT,SNSL254_A4068,10,4
2043,B4T100,nfi,SNSL254_A4501,11,1
2046,B4T1S9,ubiA,SNSL254_A4577,11,7
2055,B4SZM0,SNSL254_A2536,SNSL254_A2536,11,1
2057,B4T087,glnH,SNSL254_A0894,10,1
2068,B4SWG5,bcsB,SNSL254_A3890,6,1
2092,B4T5X7,SNSL254_A1703,SNSL254_A1703,10,7
2095,B4SY00,pbpG,SNSL254_A2357,10,9
2097,B4T2J9,SNSL254_A4644,SNSL254_A4644,11,13
2100,B4T154,SNSL254_A1023,SNSL254_A1023,11,6
2122,B4T3A3,SNSL254_A3034,SNSL254_A3034,11,6
2128,B4SXJ0,SNSL254_A4063,SNSL254_A4063,19,7
2140,B4T156,mukF,SNSL254_A1025,11,2
2143,B4SU37,leuO,SNSL254_A0127,10,12
2145,B4T3D3,SNSL254_A3064,SNSL254_A3064,11,16
2146,B4T3L0,argF,SNSL254_A4811,11,6
2156,B4SYC7,glmS,SNSL254_A4142,11,4
2159,B4SYN5,nagC,SNSL254_A0741,11,25
2164,B4SX61,SNSL254_A2271,SNSL254_A2271,10,3
2192,B4T0L6,dapA,SNSL254_A2682,11,4
2195,B4SY23,SNSL254_A2381,SNSL254_A2381,10,6
2202,B4SV78,cspC,SNSL254_A1977,11,5
2223,B4T2K8,dmsC,SNSL254_A4653,11,12
2230,B4T119,aat,SNSL254_A0988,11,3
2235,B4SYY8,nuoM,SNSL254_A2501,11,16
2238,B4SXV0,entA,SNSL254_A0651,11,7
2244,B4SY48,SNSL254_A2406,SNSL254_A2406,11,6
2254,B4T3N5,SNSL254_A4838,SNSL254_A4838,1,2
2255,B4SX76,cpsB,SNSL254_A2287,11,5
2256,B4SZU6,zipA,SNSL254_A2621,11,3
2269,B4SUF8,kdsA,SNSL254_A1903,11,3
2274,B4SU58,SNSL254_A0149,SNSL254_A0149,11,6
2279,B4SV37,gloB,SNSL254_A0286,11,4
2283,B4T6G5,nhaA,SNSL254_A0043,11,1
2308,B4T1V0,ssb2,SNSL254_A4599,11,7
2316,B4T4Y2,SNSL254_A3213,SNSL254_A3213,11,2
2331,B4T2T6,hpaD,SNSL254_A1198,11,3
2333,B4SX45,hisA,SNSL254_A2255,11,3
2338,B4T317,rne,SNSL254_A1282,11,18
2365,B4SV19,rof,SNSL254_A0259,11,2
2368,B4T142,aroA,SNSL254_A1011,11,3
2373,B4SZT2,nupC,SNSL254_A2601,10,8
2381,B4SYZ3,nuoH,SNSL254_A2506,11,16
2391,B4T0B0,SNSL254_A0918,SNSL254_A0918,11,2
2397,B4T0K8,acrD,SNSL254_A2674,10,2
2422,B4T0X1,argH,SNSL254_A4454,11,2
2427,B4SWX1,SNSL254_A0528,SNSL254_A0528,11,1
2441,B4SZ75,ubiB,SNSL254_A4252,11,3
2449,B4T2N4,dipZ,SNSL254_A4684,11,6
2453,B4SVR8,SNSL254_A3840,SNSL254_A3840,11,1
2456,B4T4Z3,thyA,SNSL254_A3228,11,5
2461,B4T3N4,SNSL254_A4837,SNSL254_A4837,1,2
2462,B4T1G6,SNSL254_A2794,SNSL254_A2794,7,1
2467,B4SU49,ftsW,SNSL254_A0139,11,10
2475,B4T764,SNSL254_A3617,SNSL254_A3617,11,1
2478,B4T6Q3,fnr,SNSL254_A1783,11,140
2488,B4SX30,dacD,SNSL254_A2239,9,3
2493,B4SUI6,cydB,SNSL254_A1931,10,3
2496,B4SX92,dcd,SNSL254_A2304,11,2
2497,B4T678,gcp,SNSL254_A3468,11,2
2543,B4T2H4,SNSL254_A2952,SNSL254_A2952,21,1
2562,B4T1C0,iscR,SNSL254_A2744,11,15
2576,B4SV01,frr,SNSL254_A0241,11,27
2587,B4T0P5,engA,SNSL254_A2713,7,1
2602,B4T163,SNSL254_A1032,SNSL254_A1032,11,69
2611,B4T680,dnaG,SNSL254_A3470,11,3
2612,B4T061,SNSL254_A4404,SNSL254_A4404,11,1
2619,B4T1E2,purL,SNSL254_A2768,11,4
2657,B4SX55,SNSL254_A2265,SNSL254_A2265,10,4
2663,B4T470,cse2,SNSL254_A3152,6,5
2680,B4SVX7,SNSL254_A0378,SNSL254_A0378,3,1
2759,B4SY10,SNSL254_A2367,SNSL254_A2367,11,2
2760,B4SU67,nadC,SNSL254_A0158,11,5
2771,B4T5U7,SNSL254_A1671,SNSL254_A1671,9,5
2775,B4T0A2,SNSL254_A0910,SNSL254_A0910,11,1
2779,B4T657,SNSL254_A3445,SNSL254_A3445,2,3
2792,B4T3B6,SNSL254_A3047,SNSL254_A3047,10,2
2798,B4SVH4,motB,SNSL254_A2083,11,2
2806,B4T6A9,SNSL254_A3502,SNSL254_A3502,10,5
2809,B4T710,greA,SNSL254_A3558,11,1
2813,B4T506,SNSL254_A3243,SNSL254_A3243,11,13
2828,B4SYR9,SNSL254_A2429,SNSL254_A2429,7,1
2846,B4SZ33,rfbB2,SNSL254_A4202,11,4
2848,B4T303,SNSL254_A1268,SNSL254_A1268,11,4
2868,B4T5S6,hypC,SNSL254_A1647,8,1
2873,B4T5L6,SNSL254_A3356,SNSL254_A3356,11,2
2883,B4T2B9,grpE,SNSL254_A2895,11,3
2896,B4T510,SNSL254_A3247,SNSL254_A3247,11,5
2901,B4SY80,SNSL254_A4095,SNSL254_A4095,16,3
2927,B4T4I9,SNSL254_A4943,SNSL254_A4943,6,4
2930,B4T4F4,SNSL254_A4904,SNSL254_A4904,11,1
2969,B4T3D5,SNSL254_A3066,SNSL254_A3066,11,3
2976,B4SX41,hisD,SNSL254_A2251,11,4
2977,B4SW06,prpB,SNSL254_A0408,11,3
2990,B4SWH9,dppA,SNSL254_A3906,10,5
2994,B4T2W4,SNSL254_A1228,SNSL254_A1228,12,4
3010,B4SZX8,fdhE,SNSL254_A4314,11,1
3018,B4SUG0,SNSL254_A1905,SNSL254_A1905,11,1
3038,B4SVG6,SNSL254_A2075,SNSL254_A2075,11,8
3050,B4SVZ2,SNSL254_A0394,SNSL254_A0394,9,2
3055,B4SZM9,SNSL254_A2545,SNSL254_A2545,10,2
3057,B4T5I9,SNSL254_A3328,SNSL254_A3328,8,1
3065,B4T0I5,eutC,SNSL254_A2650,10,26
3068,B4T748,SNSL254_A3600,SNSL254_A3600,20,8
3073,B4T4K5,spy,SNSL254_A1421,11,1
3081,B4SVD3,purT,SNSL254_A2042,11,11
3084,B4SVV9,gpt,SNSL254_A0356,11,8
3092,B4T757,SNSL254_A3610,SNSL254_A3610,11,1
3097,B4T2N5,cutA,SNSL254_A4685,11,1
3121,B4SZL3,SNSL254_A2529,SNSL254_A2529,11,1
3161,B4T0Q5,dmsB,SNSL254_A2724,11,12
3164,B4SV88,SNSL254_A1988,SNSL254_A1988,10,1
3176,B4SX10,SNSL254_A2219,SNSL254_A2219,11,9
3177,B4T5F6,SNSL254_A1630,SNSL254_A1630,10,2
3194,B4SYP7,fldA,SNSL254_A0753,11,14
3205,B4SYD2,atpG,SNSL254_A4147,11,13
3213,B4T2W7,SNSL254_A1232,SNSL254_A1232,10,2
3221,B4SUY5,SNSL254_A0224,SNSL254_A0224,11,3
3228,B4T3B7,hycI,SNSL254_A3048,11,2
3238,B4SYB0,rnpA,SNSL254_A4125,11,1
3240,B4T568,SNSL254_A1541,SNSL254_A1541,11,2
3241,B4SZZ8,SNSL254_A4336,SNSL254_A4336,2,1
3262,B4SWR1,thiL,SNSL254_A0466,11,7
3280,B4T758,SNSL254_A3611,SNSL254_A3611,11,1
3282,B4T3C7,SNSL254_A3058,SNSL254_A3058,2,2
3287,B4T3Q0,SNSL254_A1312,SNSL254_A1312,11,1
3320,B4T0N7,guaA,SNSL254_A2703,11,4
3327,B4T456,ispF,SNSL254_A3135,11,3
3329,B4T6Y8,SNSL254_A3531,SNSL254_A3531,11,2
3331,B4T2M3,SNSL254_A4672,SNSL254_A4672,1,1
3332,B4T739,mtgA,SNSL254_A3587,11,4
3337,B4T3C1,hycE,SNSL254_A3052,11,21
3339,B4T0E1,potI,SNSL254_A0953,11,6
3366,B4SUZ7,map,SNSL254_A0236,10,1
3372,B4SUG3,hemA,SNSL254_A1908,11,3
3430,B4SUT2,rpmC,SNSL254_A3701,11,4
3458,B4T322,SNSL254_A1289,SNSL254_A1289,11,1
3459,B4SVB6,SNSL254_A2022,SNSL254_A2022,2,2
3461,B4SYM0,rihA,SNSL254_A0718,11,2
3475,B4SY68,dsdA,SNSL254_A4082,11,2
3493,B4SZQ4,SNSL254_A2570,SNSL254_A2570,10,3
3500,B4SYU6,SNSL254_A2459,SNSL254_A2459,29,3
3515,B4T289,grcA,SNSL254_A2858,11,9
3518,B4SUZ5,dapD,SNSL254_A0234,11,5
3522,B4T4U9,SNSL254_A1520,SNSL254_A1520,11,2
3538,B4T5J0,SNSL254_A3329,SNSL254_A3329,7,1
3539,B4SZ14,ilvG,SNSL254_A4183,10,7
3549,B4T5N9,SNSL254_A3380,SNSL254_A3380,2,1
3553,B4SWK1,glyS,SNSL254_A3931,11,2
3562,B4T5K7,SNSL254_A3347,SNSL254_A3347,11,1
3569,B4T3Q8,nagK,SNSL254_A1320,11,2
3587,B4SUC0,SNSL254_A0211,SNSL254_A0211,11,4
3600,B4T4V1,SNSL254_A1522,SNSL254_A1522,10,1
3606,B4T0A6,SNSL254_A0914,SNSL254_A0914,11,6
3608,B4T443,SNSL254_A3121,SNSL254_A3121,11,4
3610,B4T1Z9,SNSL254_A1110,SNSL254_A1110,11,8
3616,B4T3T3,SNSL254_A1348,SNSL254_A1348,5,2
3624,B4T0F0,artP,SNSL254_A0963,9,1
3632,B4T500,SNSL254_A3235,SNSL254_A3235,11,1
3649,B4SX33,SNSL254_A2242,SNSL254_A2242,10,3
3670,B4T1H9,SNSL254_A2808,SNSL254_A2808,4,2
3681,B4T5V2,hdeB,SNSL254_A1676,11,3
3695,B4SY82,ccmF,SNSL254_A4097,11,4
3719,B4SVD5,edd,SNSL254_A2044,11,7
3722,B4SX97,SNSL254_A3966,SNSL254_A3966,11,8
3727,B4SXW8,SNSL254_A2323,SNSL254_A2323,12,2
3733,B4T5Z0,sifB,SNSL254_A1716,9,2
3736,B4SVN8,gntK,SNSL254_A3809,11,12
3740,B4T442,SNSL254_A3120,SNSL254_A3120,20,6
3762,B4T5R8,SNSL254_A1638,SNSL254_A1638,10,2
3764,B4T5H3,SNSL254_A3311,SNSL254_A3311,11,1
3787,B4SZQ3,SNSL254_A2569,SNSL254_A2569,11,2
3794,B4SWN4,SNSL254_A0437,SNSL254_A0437,10,3
3799,B4SUX9,SNSL254_A0218,SNSL254_A0218,29,1
3806,B4T2Z5,pyrC,SNSL254_A1260,11,7
3815,B4T665,ribB,SNSL254_A3453,11,2
3851,B4SYK9,SNSL254_A0707,SNSL254_A0707,18,6
3857,B4T6C8,SNSL254_A0005,SNSL254_A0005,10,1
3859,B4T0V5,katG,SNSL254_A4438,11,6
3874,B4T0F7,poxB,SNSL254_A0970,11,3
3879,B4T5H4,SNSL254_A3312,SNSL254_A3312,11,1
3884,B4T0X3,sthA,SNSL254_A4457,11,4
3911,B4SVI5,rpe,SNSL254_A3755,11,14
3923,B4SV06,yaeT,SNSL254_A0246,11,7
3929,B4SVL5,gntY,SNSL254_A3785,11,2
3950,B4SYX0,SNSL254_A2483,SNSL254_A2483,11,4
3953,B4T110,metA,SNSL254_A4518,11,5
3960,B4SYP0,SNSL254_A0746,SNSL254_A0746,10,1
3965,B4SVM8,SNSL254_A3798,SNSL254_A3798,8,6
3966,B4T2Q1,frdB,SNSL254_A4703,11,14
3975,B4T0M7,upp,SNSL254_A2693,11,5
3977,B4T458,ftsB,SNSL254_A3137,11,6
3993,B4SUN8,prmA,SNSL254_A3646,11,2
3996,B4T775,aaeA,SNSL254_A3628,11,1
4009,B4SUS1,rplO,SNSL254_A3690,11,6
4013,B4SY92,SNSL254_A4107,SNSL254_A4107,10,9
4016,B4SWA5,SNSL254_A2163,SNSL254_A2163,7,8
4025,B4SW03,SNSL254_A0405,SNSL254_A0405,11,1
4040,B4SXA3,SNSL254_A3972,SNSL254_A3972,11,6
4042,B4SW99,SNSL254_A2156,SNSL254_A2156,11,3
4045,B4SYU4,gyrA,SNSL254_A2457,11,14
4046,B4T4J3,SNSL254_A4947,SNSL254_A4947,10,1
4050,B4SU39,ilvH,SNSL254_A0129,11,3
4060,B4T502,SNSL254_A3237,SNSL254_A3237,11,5
4069,B4T6L0,SNSL254_A0089,SNSL254_A0089,26,5
4091,B4SUK1,SNSL254_A1947,SNSL254_A1947,11,1
4096,B4T5E6,SNSL254_A1619,SNSL254_A1619,11,1
4099,B4T342,SNSL254_A2966,SNSL254_A2966,16,1
4104,B4SUR1,trkA,SNSL254_A3678,11,2
4107,B4T4U3,SNSL254_A1514,SNSL254_A1514,11,1
4108,B4SYS9,napC,SNSL254_A2439,11,5
4113,B4T6B4,SNSL254_A3507,SNSL254_A3507,11,4
4161,B4T1N0,SNSL254_A4528,SNSL254_A4528,8,1
4165,B4T505,SNSL254_A3241,SNSL254_A3241,11,10
4178,B4T1X0,SNSL254_A4620,SNSL254_A4620,10,1
4198,B4T0D3,grxA,SNSL254_A0945,11,17
4265,B4T0V4,metF,SNSL254_A4437,11,3
4267,B4SW28,aroL,SNSL254_A0431,11,7
4275,B4SZC4,glf,SNSL254_A0779,4,2
4285,B4T3C4,hycB,SNSL254_A3055,11,14
4292,B4SYT8,SNSL254_A2449,SNSL254_A2449,11,11
4304,B4SXD8,rpmG,SNSL254_A4007,11,2
4311,B4SW09,prpE,SNSL254_A0411,11,9
4321,B4SZK1,uvrB,SNSL254_A0862,10,16
4324,B4T482,SNSL254_A3167,SNSL254_A3167,11,1
4334,B4SVN4,glgX,SNSL254_A3804,11,13
4347,B4T092,ompX,SNSL254_A0899,11,2
4363,B4SW04,SNSL254_A0406,SNSL254_A0406,10,1
4381,B4SX78,nudD,SNSL254_A2289,10,2
4384,B4SY57,uhpA,SNSL254_A4071,11,5
4399,B4T0X0,argB,SNSL254_A4453,11,3
4406,B4SYD3,atpA,SNSL254_A4148,11,31
4437,B4SXJ7,SNSL254_A4070,SNSL254_A4070,7,1
4441,B4T0D2,SNSL254_A0944,SNSL254_A0944,11,2
4473,B4T058,SNSL254_A4401,SNSL254_A4401,3,1
4485,B4SYZ5,nuoF,SNSL254_A2508,11,17
4498,B4SUX0,pabA,SNSL254_A3740,11,7
4500,B4T4G5,SNSL254_A4918,SNSL254_A4918,8,3
4542,B4T5V4,SNSL254_A1678,SNSL254_A1678,11,2
4554,B4SZL2,ulaA,SNSL254_A2528,11,1
4558,B4SZ24,rep,SNSL254_A4193,11,4
4564,B4T2I8,SNSL254_A4633,SNSL254_A4633,11,2
4576,B4T6K4,fixC,SNSL254_A0083,11,1
4580,B4SX48,SNSL254_A2258,SNSL254_A2258,11,2
4610,B4T0E0,potH,SNSL254_A0952,11,6
4622,B4T4N4,ihfA,SNSL254_A1450,11,7
4628,B4T6L7,pdxA,SNSL254_A0096,11,7
4632,B4SWZ3,SNSL254_A2201,SNSL254_A2201,10,3
4643,B4T3C0,hycF,SNSL254_A3051,11,15
4660,B4SZ87,SNSL254_A4264,SNSL254_A4264,10,1
4664,B4SU46,murF,SNSL254_A0136,11,12
4715,B4SUP5,SNSL254_A3653,SNSL254_A3653,20,13
4720,B4T4P2,aroH,SNSL254_A1458,11,5
4721,B4SYJ0,lipA,SNSL254_A0688,11,5
4731,B4T0D8,SNSL254_A0950,SNSL254_A0950,11,6
4738,B4T563,ribE,SNSL254_A1536,11,5
4748,B4T5Q6,hypA,SNSL254_A3397,11,2
4758,B4SZF5,tolA,SNSL254_A0810,11,1
4774,B4T579,SNSL254_A1552,SNSL254_A1552,11,1
4776,B4T3S3,mnmA,SNSL254_A1335,11,2
4785,B4SXU5,SNSL254_A0646,SNSL254_A0646,11,4
4787,B4T4S7,SNSL254_A1498,SNSL254_A1498,9,2
4794,B4SYC1,pstA,SNSL254_A4136,11,3
4795,B4T5N0,SNSL254_A3371,SNSL254_A3371,26,4
4809,B4SX83,wcaD,SNSL254_A2294,1,1
4822,B4T6F0,SNSL254_A0027,SNSL254_A0027,5,1
4831,B4SXH2,SNSL254_A4044,SNSL254_A4044,10,1
4835,B4SWH7,dppC,SNSL254_A3904,11,4
4853,B4T146,ihfB,SNSL254_A1015,11,4
4859,B4T3T2,SNSL254_A1347,SNSL254_A1347,2,2
4875,B4T6Q5,SNSL254_A1785,SNSL254_A1785,10,1
4878,B4SYH9,citD,SNSL254_A0677,11,10
4884,B4SYW3,SNSL254_A2476,SNSL254_A2476,11,2
4909,B4SYZ1,nuoJ,SNSL254_A2504,11,16
4917,B4SUN4,accB,SNSL254_A3642,11,8
4919,B4SYN7,nagB,SNSL254_A0743,11,12
4921,B4T1M4,aceK,SNSL254_A4522,10,9
4924,B4T653,icc,SNSL254_A3441,1,1
4928,B4T5D2,SNSL254_A1606,SNSL254_A1606,11,6
4940,B4SUT1,rpsQ,SNSL254_A3700,11,2
4958,B4SV18,tilS,SNSL254_A0258,11,2
4978,B4SYP3,SNSL254_A0749,SNSL254_A0749,10,2
4980,B4SUY6,yadR,SNSL254_A0225,11,1
4990,B4SUE7,narI,SNSL254_A1892,11,13
4995,B4SUS5,rplF,SNSL254_A3694,11,3
5011,B4T048,fieF,SNSL254_A4390,11,3
5020,B4SX69,galF,SNSL254_A2280,10,2
5026,B4SXR8,SNSL254_A0619,SNSL254_A0619,10,1
5065,B4SZ73,ubiE,SNSL254_A4250,11,6
5068,B4SXB9,tdh,SNSL254_A3988,11,2
5069,B4T397,csrA,SNSL254_A3028,11,5
5096,B4SU94,gcd,SNSL254_A0185,10,10
5112,B4SZ78,tatC,SNSL254_A4255,11,4
5118,B4SWZ4,cobK,SNSL254_A2202,10,2
5121,B4T3Y3,SNSL254_A1404,SNSL254_A1404,11,3
5161,B4T5L7,trmB,SNSL254_A3357,11,3
5163,B4T6Z3,deaD,SNSL254_A3536,10,2
5166,B4SY62,ilvN,SNSL254_A4076,11,8
5179,B4T145,rpsA,SNSL254_A1014,11,4
