Node_1_orthology_group_id,Node_2_orthology_group_id,Layer,Salmonella_dublin_CT_02021853,Salmonella_enteritidis_PT4_P125109,Salmonella_paratyphi_A_ATCC_9150_SARB42,Salmonella_paratyphi_B_ATCC_BAA-1250_SPB7,Salmonella_heidelberg_SL476,Salmonella_paratyphi_C_RKS4594,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Salmonella_newport_SL254,Salmonella_typhi,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Salmonella_typhimurium_D23580,Salmonella_typhimurium_SL1344,Salmonella_typhimurium_14028s_SGSC_2262,Salmonella_agona_SL483,Salmonella_typhimurium_4_74,Salmonella_choleraesuis_SC-B67,Salmonella_schwarzengrund_CVM19633,Salmonella_gallinarum_287_91_NCTC_13346-B67,Salmonella_paratyphi_A_AKU_12601-B67
OMA01192,OMA01192,Protein-protein interaction,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA03319,OMA03319,Protein-protein interaction,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03415,OMA02477,Protein-protein interaction,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02477,OMA00106,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02477,OMA00333,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02477,OMA00562,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02477,OMA01819,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02477,OMA02104,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02477,OMA02141,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA00482,OMA02477,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA00998,OMA02477,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA04122,OMA02477,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA04477,OMA02477,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA04746,OMA02477,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA05911,OMA03057,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA02477,OMA03558,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02477,OMA04332,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA04333,OMA04333,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA02477,OMA04548,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02477,OMA04973,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA04665,OMA05177,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02477,OMA05404,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02477,OMA05543,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA03521,OMA05863,Protein-protein interaction,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA03689,OMA03508,Protein-protein interaction,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00897,OMA00415,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02101,OMA00415,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA05222,OMA00768,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02802,OMA00805,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA00415,OMA00897,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct_Interactome3d
OMA04352,OMA00897,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01051,OMA01051,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA02802,OMA01374,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA05222,OMA01556,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02802,OMA01564,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA05222,OMA01592,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA03270,OMA02085,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03208,OMA02677,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03208,OMA03208,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA01410,OMA03508,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA00415,OMA03541,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03208,OMA04628,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct_Interactome3d
OMA05222,OMA05024,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct_Interactome3d
OMA01556,OMA05222,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02148,OMA05222,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02541,OMA05222,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA05320,OMA05222,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02802,OMA05368,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA05222,OMA05453,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA05222,OMA05597,Protein-protein interaction,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA00013,OMA03689,Protein-protein interaction,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01240,OMA05177,Protein-protein interaction,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00010,OMA00010,Protein-protein interaction,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA01811,OMA00010,Protein-protein interaction,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03046,OMA00010,Protein-protein interaction,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00010,OMA03201,Protein-protein interaction,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00010,OMA04250,Protein-protein interaction,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00010,OMA05016,Protein-protein interaction,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00010,OMA05272,Protein-protein interaction,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00013,OMA00013,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA00230,OMA00013,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00231,OMA00013,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA00278,OMA00013,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01044,OMA00013,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01555,OMA00013,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02289,OMA00013,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02450,OMA00013,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA05716,OMA00013,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00442,OMA00111,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA00117,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA00137,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA00182,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01649,OMA00208,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01159,OMA00219,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00013,OMA00231,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA00243,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00415,OMA00304,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA00365,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00711,OMA00388,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA00410,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00021,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00034,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00097,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00137,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00138,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00172,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00182,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00231,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00255,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00281,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00303,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00333,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00365,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00410,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00415,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA00421,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00505,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00514,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00819,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01133,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01472,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01551,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01746,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01750,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01880,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01990,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02087,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02571,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02589,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02692,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02756,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02814,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03046,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03304,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03447,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03654,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03659,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04165,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04277,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04677,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04770,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04839,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04988,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04992,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA05616,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA05716,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA05869,OMA00415,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00427,OMA00427,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA03055,OMA00427,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03799,OMA00427,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA00394,OMA00442,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02289,OMA00442,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04823,OMA00448,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA00514,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02258,OMA00627,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00631,OMA00631,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA00415,OMA00686,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03447,OMA00815,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA00821,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00438,OMA00826,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03232,OMA00826,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00442,OMA01075,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00013,OMA01082,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01160,OMA01160,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA00442,OMA01195,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00013,OMA01350,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01457,OMA01457,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00427,OMA01592,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA01736,OMA01613,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA03799,OMA01613,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA01636,OMA01636,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA02712,OMA01636,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04801,OMA01636,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01654,OMA01654,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA01010,OMA01895,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA03588,OMA01895,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA04266,OMA01911,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA00415,OMA02097,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03521,OMA02142,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02317,OMA02317,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA05219,OMA02493,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00415,OMA02656,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00711,OMA02728,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02728,OMA02728,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA00013,OMA02761,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA02761,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01880,OMA03096,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA02581,OMA03096,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04988,OMA03096,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA05868,OMA03096,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA05177,OMA03140,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00013,OMA03168,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00013,OMA03201,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA01895,OMA03229,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA00013,OMA03336,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA03336,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03096,OMA03344,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA03521,OMA03364,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA01139,OMA03521,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02142,OMA03521,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02529,OMA03521,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA02652,OMA03521,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA03225,OMA03521,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA03521,OMA03521,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA03668,OMA03521,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA03907,OMA03521,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA03964,OMA03521,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA05076,OMA03521,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Lit_Ecoli_IntAct
OMA00013,OMA03788,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA03790,OMA03790,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Interactome3d
OMA00013,OMA04250,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA04352,OMA04250,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
OMA00442,OMA04322,Protein-protein interaction,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,IntAct
