Node_1_orthology_group_id,Node_2_orthology_group_id,Layer,Salmonella_dublin_CT_02021853,Salmonella_enteritidis_PT4_P125109,Salmonella_paratyphi_A_ATCC_9150_SARB42,Salmonella_paratyphi_B_ATCC_BAA-1250_SPB7,Salmonella_heidelberg_SL476,Salmonella_paratyphi_C_RKS4594,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Salmonella_newport_SL254,Salmonella_typhi,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Salmonella_typhimurium_D23580,Salmonella_typhimurium_SL1344,Salmonella_typhimurium_14028s_SGSC_2262,Salmonella_agona_SL483,Salmonella_typhimurium_4_74,Salmonella_choleraesuis_SC-B67,Salmonella_schwarzengrund_CVM19633,Salmonella_gallinarum_287_91_NCTC_13346-B67,Salmonella_paratyphi_A_AKU_12601-B67
OMA02400,OMA00432,Metabolic,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02966,OMA00432,Metabolic,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03055,OMA00432,Metabolic,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03678,OMA00432,Metabolic,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03948,OMA00432,Metabolic,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02142,OMA00790,Metabolic,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00790,OMA01356,Metabolic,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01654,OMA01578,Metabolic,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01578,OMA01654,Metabolic,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00448,OMA04061,Metabolic,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01738,OMA00811,Metabolic,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00252,OMA03208,Metabolic,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02477,OMA00998,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01358,OMA01173,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00029,OMA01358,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00226,OMA01358,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01083,OMA01358,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02477,OMA01360,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02477,OMA03109,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00817,OMA05911,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01362,OMA05911,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01523,OMA05911,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03054,OMA05911,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03057,OMA05911,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03655,OMA05911,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03208,OMA00223,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02598,OMA00504,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03000,OMA00504,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03328,OMA00504,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00504,OMA00705,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01356,OMA01051,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00504,OMA01214,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00223,OMA03208,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00337,OMA03208,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00398,OMA03208,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02677,OMA03208,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA04628,OMA03208,Metabolic,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00415,OMA00117,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00208,OMA00143,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00208,OMA00155,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00143,OMA00208,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00155,OMA00208,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00382,OMA00208,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00479,OMA00208,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00117,OMA00415,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01239,OMA00423,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00449,OMA00427,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00497,OMA00427,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02400,OMA00427,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03948,OMA00427,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00927,OMA00448,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03656,OMA00448,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00427,OMA00449,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA05068,OMA00468,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00427,OMA00497,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00427,OMA00506,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00530,OMA00578,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00771,OMA00578,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA05334,OMA00578,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00699,OMA00631,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02237,OMA00631,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02416,OMA00631,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03608,OMA00631,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01239,OMA00645,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00652,OMA00646,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01576,OMA00646,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01194,OMA00703,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00407,OMA00826,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00988,OMA00826,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00631,OMA00965,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01358,OMA01083,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03781,OMA01089,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01654,OMA01141,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03283,OMA01160,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00631,OMA01182,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01497,OMA01194,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03608,OMA01194,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01654,OMA01246,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00843,OMA01357,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03781,OMA01518,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00652,OMA01519,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01576,OMA01519,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00843,OMA01553,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03781,OMA01573,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00652,OMA01576,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00427,OMA01613,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00449,OMA01613,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00497,OMA01613,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00506,OMA01613,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01592,OMA01613,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01613,OMA01613,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03678,OMA01613,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00086,OMA01654,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02329,OMA01654,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA03781,OMA01682,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00843,OMA01725,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00208,OMA01776,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00448,OMA01966,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01239,OMA02270,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01654,OMA02329,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00427,OMA02400,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01613,OMA02400,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00631,OMA02634,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01269,OMA02679,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02679,OMA02755,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01239,OMA02885,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00631,OMA02942,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00427,OMA02966,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01613,OMA02966,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01654,OMA03006,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00631,OMA03037,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00427,OMA03055,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01613,OMA03055,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA05068,OMA03137,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01367,OMA03475,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00427,OMA03678,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00631,OMA03771,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01682,OMA03781,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02943,OMA03781,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA04917,OMA03781,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00427,OMA03948,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01613,OMA03948,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00448,OMA04069,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA02679,OMA04342,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA00578,OMA05508,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,PMID:31455646
OMA01162,OMA00740,Metabolic,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,PMID:31455646
OMA00673,OMA01162,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,PMID:31455646
OMA02962,OMA01162,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,PMID:31455646
OMA01162,OMA01797,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,PMID:31455646
OMA01162,OMA01964,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,PMID:31455646
OMA05678,OMA05607,Metabolic,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,PMID:31455646
OMA00175,OMA00540,Metabolic,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA02654,OMA01973,Metabolic,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA01642,OMA02654,Metabolic,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA02879,OMA02654,Metabolic,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA03431,OMA00524,Metabolic,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA00175,OMA01509,Metabolic,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA03431,OMA02165,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA03431,OMA02630,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA03431,OMA02889,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA01424,OMA03431,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA02621,OMA03431,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA03431,OMA05597,Metabolic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,PMID:31455646
OMA00992,OMA00524,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA04444,OMA00524,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA05397,OMA00524,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA00524,OMA00992,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA02150,OMA01187,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA02353,OMA01187,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA01187,OMA01857,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA01187,OMA02053,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA01187,OMA02150,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA01187,OMA02353,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA00524,OMA04444,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA00524,OMA05397,Metabolic,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA01857,OMA00992,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA04444,OMA00992,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA05397,OMA00992,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA05597,OMA00992,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA04444,OMA01857,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA05397,OMA01857,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA00992,OMA04444,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA05397,OMA04444,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA05597,OMA04444,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA00992,OMA05397,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA04444,OMA05397,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA05597,OMA05397,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA00992,OMA05597,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA04444,OMA05597,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA05397,OMA05597,Metabolic,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA02337,OMA01217,Metabolic,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA00985,OMA01217,Metabolic,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA02502,OMA01217,Metabolic,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA03222,OMA01217,Metabolic,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA01217,OMA01682,Metabolic,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA01217,OMA02018,Metabolic,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA01217,OMA03218,Metabolic,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA00607,OMA01123,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA01465,OMA01123,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA03656,OMA01123,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA00607,OMA01465,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA00607,OMA03656,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA01465,OMA03656,Metabolic,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,PMID:31455646
OMA03677,OMA02418,Metabolic,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05723,OMA04230,Metabolic,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA00620,OMA05723,Metabolic,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA01477,OMA05723,Metabolic,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA02146,OMA05723,Metabolic,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA02332,OMA05723,Metabolic,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05340,OMA00098,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05340,OMA00428,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05340,OMA01036,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05340,OMA02050,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05340,OMA03416,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05340,OMA03842,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05340,OMA04038,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05340,OMA04198,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05340,OMA04531,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA00429,OMA05340,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA00676,OMA05340,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA00845,OMA05340,Metabolic,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05697,OMA00713,Metabolic,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05697,OMA00982,Metabolic,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05697,OMA02617,Metabolic,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
OMA05697,OMA02760,Metabolic,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,PMID:31455646
